ticket_id,created_at,first_response_at,resolved_at,status,channel,customer_id,order_id,product_sku,category,priority,assigned_team,agent_id,transfers,csat_score,refund_amount_inr,refund_reason_code,replacement_issued,customer_message,agent_notes,source_system
TK-241884,2025-04-29 20:28,2025-04-30 01:24,2025-04-30 01:49,closed,email,C109127,,VA-SP-ORB,App & Firmware,Normal,Email Frontline,A3017,0,4,,,N,"product: orbit speaker
purchased: 03-04-2025
issue: firmware update is stuck at 99%
tried: kept phone nearby
expected: fix",contact re fw update stuck. walked through recovery mode. rplc raised (bricked). -KS,helpdesk
TK-241884,2025-04-29 20:28,2025-04-30 01:24,2025-04-30 01:49,closed,email,C109127,,VA-SP-ORB,App & Firmware,Normal,Email Frontline,A3017,0,4,,,N,"product: orbit speaker
purchased: 03-04-2025
issue: firmware update is stuck at 99%
tried: kept phone nearby
expected: fix",contact re fw update stuck. walked through recovery mode. rplc raised (bricked). -KS,legacy_fd
TK-241885,2025-04-29 22:07,2025-04-29 22:08,2025-04-29 22:27,resolved,chat,C109491,VR907868,VA-SW-NX2,Billing & Payments,High,Billing,A3034,0,,6499,DUP-PAYMENT,N,"Product: my Nexa 2 watch
Order: VR907868
Purchased: April 21
Issue: my bank says Rs 2499 went to you but your site says I have no orders
Tried: waited 24 hours
Expected: callback",see prev,helpdesk
TK-241885,2025-04-29 22:07,2025-04-29 22:08,2025-04-29 22:27,resolved,chat,C109491,VR907868,VA-SW-NX2,Billing & Payments,High,Billing,A3034,0,,649900,DUP-PAYMENT,N,"Product: my Nexa 2 watch
Order: VR907868
Purchased: April 21
Issue: my bank says Rs 2499 went to you but your site says I have no orders
Tried: waited 24 hours
Expected: callback",see prev,legacy_fd
TK-241886,2025-04-29 22:42,2025-04-30 02:09,2025-05-02 02:31,resolved,email,C105817,,VA-SW-FIT,Other,Normal,Email Frontline,A3002,0,,,,N,"to the vireo customer care team,

i am writing with reference to my order of nexa fit placed on 27-04-2025. the courier marked it delivered but nobody in my house got anything. i have checked with neighbours. i request you to process a refund to my original payment method.

regards,
tanvi kaoor
raipur","courier confirmed delivery for 02 may, cx informed. issue: order not delivered. confirmed address with cx. (sop 5.4) [closed]",legacy_fd
TK-241887,2025-04-29 23:56,2025-04-30 15:44,2025-04-30 16:15,resolved,email,C109406,,VA-EB-PL2,App & Firmware,Normal,Email Frontline,A3018,0,,,,N,Honestly regretting this purchase.  This is regarding Pulse2. the app closes itself the moment I tap on my device. I already cleared cache. This is the last time I buy from you.,"issue: app not opening | asked for phone model + os -> advised beta build, resolved ~Krishna",legacy_fd
TK-241888,2025-04-30 02:48,2025-04-30 06:23,2025-04-30 06:42,resolved,email,C104397,,VA-EB-AIR,Connectivity,Normal,Email Frontline,A3021,0,3,,,N,"hii
keeeps lossing my phone if i wlak to the other room",cx ok,legacy_fd
TK-241889,2025-04-30 07:38,2025-04-30 07:40,2025-04-30 08:14,resolved,chat,C108293,,VA-SW-NX2,App & Firmware,Normal,Chat Frontline,A3029,1,2,,,N,"Hi team, This is regarding the Nexa 2. App not opening after update. I cleared cache. Nothing changed. Need this sorted this week.","bug logged, workaround shared. issue: app crashing. known issue on android 15 - bug logged. via logistics. -RM",legacy_fd
TK-241890,2025-04-30 10:10,2025-04-30 10:16,2025-04-30 10:33,resolved,chat,C103696,VR897275,VA-EB-AIR,App & Firmware,Low,Chat Frontline,A3011,0,3,,,N,"teh vireo app keeps crashing, vr897275, i want a replacement","cx: app crashing | checked app version -> bug logged, workaround sahred",legacy_fd
TK-241891,2025-04-30 11:33,2025-04-30 12:13,2025-04-30 12:27,resolved,voice,C105451,VR893850,VA-EB-PL1,Other,Normal,Voice Frontline,A3025,0,4,,,N,"bought the pulse buds around april 20 from vireo.in. update my shipping address.
i tried editing in app. nothing changed.
how do i get this fixed?
thanks ananya","1. address change request
2. updated address with crr
3. address updated //KOM",legacy_fd
TK-241892,2025-04-30 11:48,2025-04-30 14:34,2025-04-30 14:45,resolved,email,C108166,VR899140,VA-AC-CH65,Account & Login,Normal,Email Frontline,A3018,0,4,,,N,"hii
not receiving otp to login
pls reply","Number updated, resolved. Issue: OTP not received. Checked OTP logs. ~Krishna",legacy_fd
TK-241893,2025-04-30 14:16,2025-04-30 15:13,2025-05-02 15:39,resolved,voice,C100970,VR897385,VA-SW-NX2,Returns & Refunds,Normal,Returns Desk,A3036,0,,,,N,"hey
the return was accepted but the amount is nowhere in my account
help",Cx says rfnd delay. Checked reverse pickup QC status. rfnd reprocessed. Will monitor. (SOP 3.1),legacy_fd
TK-241895,2025-04-30 15:03,2025-04-30 15:09,2025-04-30 15:36,resolved,chat,C105755,VR905147,VA-HP-ST2,App & Firmware,Normal,Chat Frontline,A3005,0,,,,N,"Hi there, Got Strata 2 from vireo.in last week. Update failed & now it won't turn on. Please help. Awaiting response, Faisal Singh",Cx reported update hang. Checked FW 3.0.1 rollout. Replacement raised (bricked).,legacy_fd
TK-241897,2025-04-30 15:46,2025-04-30 19:02,2025-04-30 19:32,resolved,email,C101490,VR906729,VA-EB-PL1,Audio Quality,Normal,Email Frontline,A3018,1,,224900,GW-OTHER,Y,everyone on my calls says i sound likke i'm underwater - vr906729,mic issue | checked mic permissions on phone -> replacement unit dispatched. -- Refund done and new unit sent as one-time gesture. ~Krishna,legacy_fd
TK-241898,2025-04-30 18:28,2025-04-30 18:30,2025-04-30 18:44,resolved,chat,C107545,VR909269,VA-EB-PL1,Delivery & Shipping,Normal,Logistics,A3030,0,,,,N,"Hello Vireo,
Bought pulse 1 around 29/04 from vireo.in.  Typo in the flat number, courier will neever find it.
I tried eidting in app. Nothing changed.
Pathetic experience honestly.
Please help.
Rgds, Manpreet",Cust contacted re address change request. Checked dispatch status. Address updated. //AIS,legacy_fd
TK-241899,2025-04-30 19:00,2025-04-30 20:28,2025-05-01 21:03,resolved,social,C104650,VR889867,VA-EB-AIR,Other,Normal,Chat Frontline,A3005,0,4,,,Y,"Honestly regretting this purchase. I bought AirLite on 20 Mar. what is the status of my warranty claim. I already emailed twice. I want a replacement or refund, nothing else","wty claim status | chk qc report -> replacement approved, reverse pickup arranged",legacy_fd
TK-241900,2025-04-30 19:37,2025-04-30 19:41,2025-04-30 20:12,resolved,chat,C100913,,VA-SW-NX1,App & Firmware,Normal,Chat Frontline,A3004,0,,,,N,"Product: Nexa watch
Purchased: 17/04
Issue: since the last update the app just shows a white screen
Tried: reinstalled the app
Expected: replacement","cleared cache, resolved",helpdesk
TK-241900,2025-04-30 19:37,2025-04-30 19:41,2025-04-30 20:12,resolved,chat,C100913,,VA-SW-NX1,App & Firmware,Normal,Chat Frontline,A3004,0,,,,N,"Product: Nexa watch
Purchased: 17/04
Issue: since the last update the app just shows a white screen
Tried: reinstalled the app
Expected: replacement","cleared cache, resolved",legacy_fd
TK-241902,2025-04-30 21:03,2025-04-30 21:04,2025-04-30 21:12,resolved,chat,C104609,VR896708,VA-SP-MINI,Product Enquiry,Normal,Chat Frontline,A3005,0,4,,,N,"Dear Sir/Madam, Bought orbit mini around 30-04-2025 from vireo.in. Before I buy - will this talk to a 2019 Samsung. Please resolve asap. Please revert",Cx reported pre-sales query. Shared compatibility info. Query answered.,legacy_fd
TK-241903,2025-04-30 21:51,2025-04-30 21:56,2025-04-30 22:12,resolved,chat,C109176,VR882506,VA-HP-ST3,Billing & Payments,High,Billing,A3035,0,3,350000,PRICE-ADJ,N,"Hi, I bought the strata 3 on 25/04.  Coupon cdoe not working. I tried on app and website. Nothing changed. Please call me on my registered number.",Reported: promo code invalid. chk coupon validity. Refunded Rs 3500. Case closed w/ cx consent.,legacy_fd
TK-241904,2025-04-30 22:20,2025-05-01 01:22,2025-05-06 01:46,resolved,email,C108204,,VA-SW-NX1,Delivery & Shipping,Normal,Logistics,A3028,0,,499900,DOA-REPL,N,"hi
product arrived damaged
the nexa smartwatch
pls reply","contact re damaged in transit. photos rcvd, damage conf. rfnd of rs 4999 initiated to source.",legacy_fd
TK-241905,2025-05-01 02:52,2025-05-01 02:55,2025-05-01 03:18,resolved,chat,C107966,VR881007,VA-NB-ARC,Other,Normal,Chat Frontline,A3001,0,,,,N,"Pathetic experience honestly. Tihs is regarding Arc neckband. order not delivered, tracking not updating. I already called the courier. I want a replaccement or refund, nothng else","cx: shipment not recceived | raised ticket with courier partner -> rto confirmed, reshipped ~Suresh",legacy_fd
TK-241906,2025-05-01 04:44,2025-05-01 12:53,2025-05-01 13:11,resolved,email,C105689,,VA-SW-FIT,Billing & Payments,High,Billing,A3034,0,,,,N,Ordered the fit band last month. Need GST invoice for my order. I checked orders page. Waiting for your reply.,- (sop 4.2),legacy_fd
TK-241907,2025-05-01 07:27,2025-05-01 07:28,2025-05-01 07:51,resolved,chat,C104167,,VA-SW-NX2,Charging & Battery,Normal,Chat Frontline,A3010,0,2,,,N,"battery backup is terrible now, please advise","1. Poor battery backup
2. adv disabling ANC/AOD to test
3. FW update pushed, adv to monitor ~Tenzin",legacy_fd
TK-241908,2025-05-01 10:50,2025-05-01 10:57,2025-05-01 11:31,resolved,chat,C100807,VR889110,VA-HP-ST2,Connectivity,Normal,Chat Frontline,A3013,0,4,,,N,"Product: Strata 2
Order: VR889110
Purchased: 22-04-2025
Issue: connection drops constantly
Tried: kept phone in hand
Expected: callback","1. bt dropouts
2. checked interference sources
3. fw updtae resolved",legacy_fd
TK-241910,2025-05-01 10:54,2025-05-01 12:28,2025-05-03 12:41,resolved,email,C106016,VR889766,VA-EB-PL1,Returns & Refunds,Normal,Returns Desk,A3037,0,1,,,N,"hello, ordered pulse 1 in april. return pickup has not happened. what do i do now? thanks in advance,",refund processed without pickup as goodwill. issue: reverse pickup pending. re-raised pickup with crr. ~Manish,helpdesk
TK-241910,2025-05-01 10:54,2025-05-01 12:28,2025-05-03 12:41,resolved,email,C106016,VR889766,VA-EB-PL1,Returns & Refunds,Normal,Returns Desk,A3037,0,1,,,N,"hello, ordered pulse 1 in april. return pickup has not happened. what do i do now? thanks in advance,",refund processed without pickup as goodwill. issue: reverse pickup pending. re-raised pickup with crr. ~Manish,legacy_fd
TK-241911,2025-05-01 11:57,2025-05-01 11:58,2025-05-03 12:27,resolved,chat,C109046,,VA-SW-NX2,Returns & Refunds,Normal,Returns Desk,A3037,0,,,,Y,"Hi team, This is regarding the Nexa 2.  Nobody came for the pickup. I called courier. Honestly regretting this purchase. I want a replacement. Tahnks & regards","replacement approved, reverse pickup arranged. issue: reverse pickup pending. re-raised pickup w/ courier. ~Manish",helpdesk
TK-241911,2025-05-01 11:57,2025-05-01 11:58,2025-05-03 12:27,resolved,chat,C109046,,VA-SW-NX2,Returns & Refunds,Normal,Returns Desk,A3037,0,,,,Y,"Hi team, This is regarding the Nexa 2.  Nobody came for the pickup. I called courier. Honestly regretting this purchase. I want a replacement. Tahnks & regards","replacement approved, reverse pickup arranged. issue: reverse pickup pending. re-raised pickup w/ courier. ~Manish",legacy_fd
TK-241912,2025-05-01 13:00,2025-05-01 13:06,2025-05-01 13:17,resolved,chat,C104257,VR880178,VA-SW-NX1,Delivery & Shipping,Normal,Logistics,A3027,0,3,,,N,"Dear Sir/Madam,
Got my Nexa from Amazon around Diwali. My order has not been delivered yet.
I checked the tracking page daily. Nothing changed.
What do I do now?
Thanks in advance",cx: order not delivered | chk awb w/ courier -> refund initiated as lost in transit,legacy_fd
TK-241913,2025-05-01 13:44,2025-05-01 13:45,2025-05-01 14:02,resolved,chat,C109019,VR885484,VA-HP-ST3,Delivery & Shipping,High,Logistics,A3028,0,3,,,N,"pathetic experience honestly. i bought strata 3 on 29-04-2025. order not delivered, tracking not updating. i already called the courier. this is the last time i buy from you.",cx states shipment not rcvd. raised ticket w/ crr partner. re-shipped from warehouse.,legacy_fd
TK-241915,2025-05-01 15:39,2025-05-01 23:17,2025-05-01 23:39,resolved,email,C103013,VR882525,VA-NB-ARC,Billing & Payments,Normal,Billing,A3032,1,3,,,N,"Dear Sir/Madam,

I am writing with reference to my order of the neckband (VR882525) placed on April 19. The page failed after I paid and now nothing shows in my account. I have checked bank statement. I request you to process a refund to my original payment method.

Yours faithfully,
Saanvi Singh","1. failed ord after payment
2. confirmed w/ payment gateway
3. auto-rfnd confirmed within 5-7 days ~Sneha",legacy_fd
TK-241917,2025-05-01 17:36,2025-05-01 18:20,,pending,voice,C101585,VR888853,VA-SW-NX2,Connectivity,Normal,Voice Frontline,A3026,0,5,,,N,Not what I expected form Vireo.  Ordered my Neexa 2 wtach 3 weeks back. the pairiing light blinks but nothing ever shows up on my Vivo. I already tried on another phone. Fix this or I am posting on twitter.,"re: pairing failure | asked cx to reset the device -> adv fw update via app, rslvd //AAD",legacy_fd
TK-241918,2025-05-01 19:21,2025-05-01 19:25,2025-05-01 19:39,resolved,chat,C106784,VR880901,VA-SP-MINI,Other,Low,Chat Frontline,A3009,0,,,,N,"i moved houses yesterday and the order is going to the old flat
vr880901
please advise","Cx reported address change request. Checked dispatch status. Already dispatched, advised to redirect w/ crr. (SOP 3.1) //SUK",legacy_fd
TK-241919,2025-05-01 19:43,2025-05-01 19:50,,open,chat,C104410,,VA-SP-MINI,Other,Normal,Chat Frontline,A3014,0,,,,N,"namaste, got orbit mini from vireo.in around diwali.  the sound stutters whenever my phone is in my pocket. i want my money back.",FW update rslvd. Issue: BT dropouts. Checked interference sources. -AD,legacy_fd
TK-241920,2025-05-01 20:25,2025-05-01 20:27,2025-05-03 20:51,resolved,chat,C103926,,VA-SP-ORB,Returns & Refunds,Normal,Returns Desk,A3036,0,3,599900,GW-OTHER,N,"Hi,
This is regarding Orbit speaker. Pickup scheduled but no one showed up.
I rescheduled pickup twice. Nothing changed.
Please advise.
Rgds Suresh Naidu","Refund approved, Rs 5999, 5-7 working days. Issue: pkp not done. Checked pkp AWB. (SOP 5.4)
Replacement declined by cx, refund issued instead.",legacy_fd
TK-241922,2025-05-01 21:32,2025-05-01 21:34,2025-05-06 23:37,resolved,chat,C102562,VR884727,VA-HP-ST3,Audio Quality,Normal,Chat Frontline,A3039,1,,,,N,"hi
works for music but useless for meetings
strata 3
anyone there","mic not working on calls | checked mic permissions on phone -> permissions fixed, resolved | xfer escalations & warranty ~Reyansh",helpdesk
TK-241922,2025-05-01 21:32,2025-05-01 21:34,2025-05-06 23:37,resolved,chat,C102562,VR884727,VA-HP-ST3,Audio Quality,Normal,Chat Frontline,A3039,1,,,,N,"hi
works for music but useless for meetings
strata 3
anyone there","mic not working on calls | checked mic permissions on phone -> permissions fixed, resolved | xfer escalations & warranty ~Reyansh",legacy_fd
TK-241924,2025-05-01 21:45,2025-05-02 03:17,2025-05-02 03:30,resolved,email,C104815,VR909945,VA-EB-AIR,Connectivity,Low,Email Frontline,A3002,0,,,,N,"Hi there, I bought airlite earbuds on 31/03. CANNOT PAIR AIRLITE EARBUDS WITH MY LAPTOP. I forgot the device and tried again. Nothing changed. What do I do now? Regards Kavya","cx: unable to pair with phone | checked phone os version -> advised fw update via app, resolved (sop 2.7) [closed]",legacy_fd
TK-241926,2025-05-01 21:46,2025-05-01 22:15,2025-05-01 22:37,resolved,chat,C104967,VR909138,VA-EB-AIR,Account & Login,Normal,Chat Frontline,A3003,0,,,,N,Honestly regretting this purchase. Order VR909138 (AirLite). OTP not coming on my number. I already tried on another browser. Refund. Now.,"1. OTP not received
2. Checked OTP logs
3. Account unlocked (SOP 2.7) -KS",legacy_fd
TK-241927,2025-05-01 22:26,2025-05-01 22:31,2025-05-01 22:55,closed,chat,C102398,VR882039,VA-SW-FIT,Other,Normal,Chat Frontline,A3017,0,,169900,GW-OTHER,N,"sir ji
i was charged twice for one order
the fit band VR882039
hello??","cust contacted re duplicate payment. chk pg for duplicate txn. refund approved, rs 1699, 5-7 working days.",legacy_fd
TK-241928,2025-05-02 01:27,2025-05-02 01:30,2025-05-05 01:48,resolved,chat,C105432,,VA-HP-ST3,Delivery & Shipping,Normal,Logistics,A3031,0,4,,,N,"Hi,
This is regadring the strata 3.  Paid on April 22, still waiting for something to show up.
I want my money back.
Thanks & regards",Reported: delivery delayed. Confirmed address with cx. Refund initiated as lost in transit.,legacy_fd
TK-241930,2025-05-02 06:07,2025-05-02 08:18,2025-05-02 08:57,resolved,email,C106100,VR886703,VA-SP-ORB,Billing & Payments,Low,Billing,A3034,0,2,,,N,payment was deducted but no order was created - VR886703 - please advise,- (sop 3.1),legacy_fd
TK-241931,2025-05-02 09:53,2025-05-02 10:48,2025-05-02 11:23,closed,social,C103547,,VA-SW-NX2,App & Firmware,Normal,Chat Frontline,A3011,0,,,,N,"Dear Sir/Madam,
Got my Nexa 2 watch from vireo.in last week. The pairing light blinks but nothing ever shows up on my Vivo.
I forgot the device and tried again. Nothing changed.
Kindly look into it.
Thanks Geeta Goyal","Advised FW update via app, rslvd. Issue: device not discoverable. chk phone OS version.",legacy_fd
TK-241932,2025-05-02 12:34,2025-05-02 19:50,2025-05-02 20:26,resolved,email,C109419,VR899422,VA-SW-NX1,Billing & Payments,Normal,Billing,A3035,0,,100000,GW-OTHER,N,"hi
i was charged tice for one order
anyone there",Contact re charged twice. chk PG for duplicate txn. Flul rfnd processed (1000). Will monitor.,legacy_fd
